日期,当天平均气温,当天雨量,当天相对湿度,当天降雨时数,当天日照时数,3天平均气温,3天累积雨量,3天平均相对湿度,3天累积降雨时数,3天累积日照时数,5天平均气温,5天累积雨量,5天平均相对湿度,5天累积降雨时数,5天累积日照时数,7天平均气温,7天累积雨量,7天平均相对湿度,7天累积降雨时数,7天累积日照时数,10天平均气温,10天累积雨量,10天平均相对湿度,10天累积降雨时数,10天累积日照时数
2019-04-25,28.4,0.2,74,2,5.1,27.76666666666667,0.2,78.33333333333333,2,12.2,26.580000000000002,1.8,83.8,7,12.2,25.242857142857144,129.59999999999997,87.14285714285714,26,12.2,24.42,166.79999999999998,86.7,38,20.599999999999998
2019-04-26,26.8,67.9,80,2,3.7,27.666666666666668,68.10000000000001,77.66666666666667,4,10.7,27.18,68.80000000000001,81.0,6,15.899999999999999,25.957142857142856,116.20000000000002,84.85714285714286,18,15.899999999999999,25.009999999999998,197.5,85.7,28,21.499999999999996
2019-04-27,21.6,69.1,92,7,0.0,25.600000000000005,137.2,82.0,11,8.8,26.340000000000003,137.2,81.4,11,15.899999999999999,25.900000000000002,138.8,84.42857142857143,16,15.899999999999999,24.880000000000003,266.6,86.7,35,15.899999999999999
2019-04-28,24.3,0.1,88,1,0.0,24.233333333333334,137.1,86.66666666666667,10,3.7,25.78,137.29999999999998,82.6,12,10.7,25.97142857142857,138.0,83.57142857142857,14,15.899999999999999,24.94,266.70000000000005,87.0,36,15.9
2019-04-29,26.2,0.0,80,0,1.8,24.033333333333335,69.19999999999999,86.66666666666667,8,1.8,25.46,137.29999999999998,82.8,12,10.600000000000001,26.028571428571432,137.29999999999998,82.14285714285714,12,17.7,25.380000000000003,185.39999999999998,85.4,26,17.7
2019-04-30,25.6,9.6,86,11,0.0,25.366666666666664,9.7,84.66666666666667,12,1.8,24.9,146.7,85.2,21,5.5,25.814285714285713,146.89999999999998,82.71428571428571,23,12.5,25.740000000000002,148.5,84.5,28,17.7
2019-05-01,22.6,2.2,72,20,1.7,24.8,11.8,79.33333333333333,31,3.5,24.060000000000002,80.99999999999999,83.6,39,3.5,25.071428571428573,149.09999999999997,81.71428571428571,43,12.3,25.619999999999997,149.79999999999998,82.3,45,19.4
2019-05-02,,0.9,79,9,0.0,24.1,12.700000000000001,79.0,40,1.7,24.674999999999997,12.799999999999999,81.0,41,3.5,24.516666666666666,149.79999999999998,82.42857142857143,50,7.2,25.6,149.99999999999997,81.2,52,19.4
2019-05-03,21.6,0.4,78,4,0.1,22.1,3.5,76.33333333333333,33,1.8,24.0,13.100000000000001,79.0,44,3.6,23.650000000000002,82.3,82.14285714285714,52,3.6,24.98888888888889,150.4,80.8,56,14.299999999999999
2019-05-04,21.0,14.0,81,9,0.0,21.3,15.3,79.33333333333333,22,0.1,22.700000000000003,27.1,79.2,53,1.8,23.549999999999997,27.2,80.57142857142857,54,3.6,24.233333333333334,164.4,81.0,65,12.4
2019-05-05,19.1,22.8,95,19,0.0,20.566666666666666,37.2,84.66666666666667,32,0.1,21.075000000000003,40.3,81.0,61,1.8,22.683333333333334,49.900000000000006,81.57142857142857,72,3.6,23.200000000000003,187.0,83.1,82,7.3
2019-05-06,20.1,8.4,95,14,0.0,20.066666666666666,45.199999999999996,90.33333333333333,42,0.0,20.450000000000003,46.5,85.6,55,0.1,21.666666666666668,58.300000000000004,83.71428571428571,86,1.8,22.455555555555556,127.49999999999999,84.6,94,3.6
2019-05-07,19.9,7.0,93,8,0.1,19.7,38.2,94.33333333333333,41,0.1,20.340000000000003,52.6,88.4,54,0.2,20.71666666666667,55.699999999999996,84.71428571428571,83,1.9000000000000001,22.266666666666666,65.39999999999999,84.7,95,3.7
2019-05-08,,13.6,95,12,0.0,20.0,29.0,94.33333333333333,34,0.1,20.025,65.8,91.8,62,0.1,20.340000000000003,67.1,88.0,75,0.2,22.012500000000003,78.89999999999999,85.4,106,3.7
2019-05-09,22.3,2.1,87,4,2.9,21.1,22.700000000000003,91.66666666666667,24,3.0,20.35,53.900000000000006,93.0,57,3.0,20.666666666666668,68.3,89.14285714285714,70,3.1,21.525000000000002,80.99999999999999,86.1,110,4.8
2019-05-10,24.8,0.0,79,0,1.8,23.55,15.7,87.0,16,4.7,21.775,31.1,89.8,38,4.8,21.2,67.89999999999999,89.28571428571429,66,4.8,21.425000000000004,71.4,85.4,99,6.6
2019-05-11,26.3,0.0,77,0,5.1,24.46666666666667,2.1,81.0,4,9.8,23.325,22.700000000000003,86.2,24,9.899999999999999,22.083333333333332,53.900000000000006,88.71428571428571,57,9.899999999999999,21.887500000000003,69.19999999999999,85.9,79,10.0
2019-05-12,27.2,0.0,67,0,11.0,26.099999999999998,0.0,74.33333333333333,0,17.9,25.150000000000002,15.7,81.0,16,20.8,23.433333333333334,31.1,84.71428571428571,38,20.9,22.477777777777778,68.30000000000001,84.7,70,21.0
2019-05-13,27.7,0.0,70,0,5.3,27.066666666666666,0.0,71.33333333333333,0,21.400000000000002,25.660000000000004,2.1,76.0,4,26.1,24.7,22.700000000000003,81.14285714285714,24,26.2,23.15555555555555,67.89999999999999,83.9,66,26.2
2019-05-14,28.2,0.0,76,0,2.8,27.7,0.0,71.0,0,19.1,26.839999999999996,0.0,73.8,0,26.0,26.083333333333332,15.7,78.71428571428571,16,28.900000000000002,23.955555555555552,53.900000000000006,83.4,57,29.000000000000004
2019-05-15,27.5,8.7,82,1,3.3,27.8,8.7,76.0,1,11.399999999999999,27.380000000000003,8.7,74.4,1,27.500000000000004,26.285714285714285,10.799999999999999,76.85714285714286,5,32.2,24.88888888888889,39.8,82.1,39,32.3
2019-05-16,30.1,0.0,79,0,4.3,28.600000000000005,8.7,79.0,1,10.399999999999999,28.139999999999997,8.7,74.8,1,26.700000000000003,27.4,8.7,75.71428571428571,1,33.6,26.0,31.400000000000002,80.5,25,36.6
2019-05-17,29.0,11.9,79,3,2.3,28.866666666666664,20.6,80.0,4,9.899999999999999,28.5,20.6,77.2,4,18.0,28.0,20.6,75.71428571428571,4,34.1,27.01111111111111,36.3,79.1,20,38.79999999999999
2019-05-18,30.5,0.0,80,0,5.6,29.866666666666664,11.9,79.33333333333333,3,12.2,29.060000000000002,20.6,79.2,4,18.299999999999997,28.599999999999998,20.6,76.14285714285714,4,34.6,27.360000000000003,22.7,77.6,8,44.4
2019-05-19,30.8,0.0,76,0,5.6,30.099999999999998,11.9,78.33333333333333,3,13.5,29.580000000000002,20.6,79.2,4,21.099999999999998,29.114285714285717,20.6,77.42857142857143,4,29.200000000000003,28.21,20.6,76.5,4,47.1
2019-05-20,27.8,1.3,79,1,3.6,29.7,1.3,78.33333333333333,1,14.799999999999999,29.639999999999997,13.200000000000001,78.6,4,21.4,29.128571428571433,21.900000000000002,78.71428571428571,5,27.5,28.51,21.900000000000002,76.5,5,48.900000000000006
2019-05-21,26.2,0.0,72,0,0.0,28.266666666666666,1.3,75.66666666666667,1,9.2,28.859999999999996,13.200000000000001,77.2,4,17.1,28.842857142857145,21.900000000000002,78.14285714285714,5,24.7,28.5,21.900000000000002,76.0,5,43.8
2019-05-22,26.2,0.4,78,1,1.6,26.733333333333334,1.7000000000000002,76.33333333333333,2,5.2,28.3,1.7000000000000002,77.0,2,16.4,28.65714285714285,13.600000000000001,77.57142857142857,5,23.0,28.4,22.299999999999997,77.1,6,34.4
2019-05-23,,48.5,92,9,0.3,26.2,48.9,80.66666666666667,10,1.9000000000000001,27.75,50.2,79.4,11,11.1,28.41666666666666,62.1,79.42857142857143,14,19.000000000000004,28.477777777777778,70.8,79.3,15,29.400000000000002
2019-05-24,26.1,0.6,84,3,0.0,26.15,49.5,84.66666666666667,13,1.9000000000000001,26.575000000000003,50.800000000000004,81.0,14,5.5,27.933333333333334,50.800000000000004,80.14285714285714,14,16.7,28.244444444444444,71.39999999999999,80.1,18,26.599999999999998
2019-05-25,26.5,0.8,83,4,0.6,26.3,49.9,86.33333333333333,16,0.8999999999999999,26.25,50.3,81.8,17,2.5,27.266666666666666,51.6,80.57142857142857,18,11.7,28.133333333333336,63.49999999999999,80.2,21,23.9
2019-05-26,27.1,34.7,86,7,2.7,26.566666666666666,36.1,84.33333333333333,14,3.3000000000000003,26.475,85.0,84.6,24,5.2,26.650000000000002,86.30000000000001,82.0,25,8.8,27.799999999999997,98.2,80.9,28,22.299999999999997
2019-05-27,27.5,0.3,82,2,0.7,27.03333333333333,35.8,83.66666666666667,13,4.0,26.8,84.89999999999999,85.4,25,4.3,26.599999999999998,85.3,82.42857142857143,26,5.9,27.633333333333333,86.6,81.2,27,20.699999999999996
2019-05-28,26.1,109.5,88,7,0.4,26.900000000000002,144.5,85.33333333333333,16,3.8000000000000003,26.660000000000004,145.9,84.6,23,4.4,26.583333333333332,194.8,84.71428571428571,33,6.300000000000001,27.144444444444442,196.1,82.0,34,15.499999999999998
2019-05-29,24.8,8.8,91,10,0.0,26.133333333333336,118.6,87.0,19,1.1,26.4,154.10000000000002,86.0,30,4.4,26.350000000000005,203.2,86.57142857142857,42,4.7,26.477777777777778,204.9,83.5,44,9.9
2019-05-30,24.5,3.6,89,2,0.1,25.133333333333336,121.89999999999999,89.33333333333333,19,0.5,26.0,156.9,87.2,28,3.9000000000000004,26.08571428571429,158.3,86.14285714285714,35,4.5,26.11111111111111,207.20000000000002,84.5,45,6.4
2019-05-31,26.1,16.8,89,7,0.0,25.133333333333336,29.200000000000003,89.66666666666667,19,0.1,25.8,139.0,87.8,28,1.2000000000000002,26.085714285714285,174.50000000000003,86.85714285714286,39,4.5,26.1,224.00000000000003,86.2,52,6.4
2019-06-01,26.7,6.3,90,9,1.3,25.766666666666666,26.700000000000003,89.33333333333333,18,1.4000000000000001,25.639999999999997,145.0,89.4,35,1.8,26.11428571428571,180.00000000000003,87.85714285714286,44,5.2,26.155555555555555,229.90000000000003,87.4,60,6.1000000000000005
2019-06-02,26.4,10.2,90,9,0.5,26.399999999999995,33.3,89.66666666666667,25,1.8,25.7,45.7,89.8,37,1.9000000000000001,26.014285714285712,155.5,88.42857142857143,46,3.0,26.179999999999996,191.6,87.2,60,6.3
2019-06-03,27.4,2.2,86,5,2.4,26.833333333333332,18.7,88.66666666666667,23,4.2,26.22,39.10000000000001,88.8,32,4.3,26.0,157.39999999999998,89.0,49,4.699999999999999,26.310000000000002,193.2,87.4,62,8.700000000000001
2019-06-04,27.2,112.0,88,7,3.6,27.0,124.4,88.0,21,6.5,26.759999999999998,147.5,88.6,37,7.800000000000001,26.157142857142855,159.9,89.0,49,7.9,26.380000000000003,304.4,87.9,65,11.7
2019-06-05,26.6,8.5,93,9,1.1,27.066666666666663,122.7,89.0,21,7.1,26.860000000000003,139.2,89.4,39,8.9,26.41428571428571,159.60000000000002,89.28571428571429,48,9.0,26.330000000000002,278.2,88.6,67,10.1
2019-06-06,27.0,15.1,90,4,2.3,26.933333333333334,135.6,90.33333333333333,20,7.0,26.919999999999998,148.0,89.4,34,9.899999999999999,26.77142857142857,171.1,89.42857142857143,50,11.2,26.279999999999994,293.0,89.4,69,11.7
2019-06-07,29.6,2.0,78,2,6.4,27.733333333333334,25.6,87.0,15,9.8,27.559999999999995,139.8,87.0,27,15.799999999999999,27.271428571428572,156.29999999999998,87.85714285714286,45,17.6,26.630000000000003,185.5,88.4,64,17.700000000000003
2019-06-08,30.5,0.0,71,0,6.7,29.03333333333333,17.1,79.66666666666667,6,15.399999999999999,28.18,137.6,84.0,22,20.1,27.814285714285713,150.0,85.14285714285714,36,22.999999999999996,27.2,176.70000000000002,86.4,54,24.400000000000002
2019-06-09,30.7,0.0,67,0,5.0,30.266666666666666,2.0,72.0,2,18.1,28.880000000000003,25.6,79.8,15,21.5,28.428571428571423,139.8,81.85714285714286,27,27.5,27.82,173.1,84.2,52,29.299999999999997
2019-06-10,28.2,51.7,80,8,0.7,29.8,51.7,72.66666666666667,8,12.399999999999999,29.2,68.80000000000001,77.2,14,21.099999999999998,28.54285714285714,189.3,81.0,30,25.8,28.029999999999994,208.0,83.3,53,30.0
2019-06-11,26.0,9.4,93,7,0.1,28.3,61.1,80.0,15,5.8,29.0,63.1,77.8,17,18.900000000000002,28.37142857142857,86.70000000000002,81.71428571428571,30,22.3,27.96,211.1,83.6,51,28.8
2019-06-12,26.2,11.6,90,8,0.7,26.8,72.7,87.66666666666667,23,1.5,28.32,72.7,80.2,23,13.199999999999998,28.314285714285713,89.80000000000001,81.28571428571429,29,21.9,27.939999999999998,212.5,83.6,50,29.000000000000004
2019-06-13,28.0,4.2,88,6,1.3,26.733333333333334,25.2,90.33333333333333,21,2.1,27.820000000000004,76.9,83.6,29,7.8,28.457142857142856,78.9,81.0,31,20.900000000000002,28.0,214.49999999999997,83.8,51,27.9
2019-06-14,28.2,0.0,64,0,10.9,27.46666666666667,15.8,80.66666666666667,14,12.9,27.32,76.9,83.0,29,13.7,28.257142857142856,76.9,79.0,29,25.4,28.1,102.50000000000001,81.4,44,35.2
2019-06-15,28.2,0.0,61,0,10.9,28.133333333333336,4.2,71.0,6,23.1,27.32,25.2,79.2,21,23.9,27.928571428571427,76.9,77.57142857142857,29,29.6,28.26,94.0,78.2,35,45.0
2019-06-16,28.8,0.0,70,0,3.6,28.400000000000002,0.0,65.0,0,25.400000000000002,27.880000000000003,15.8,74.6,14,27.400000000000002,27.657142857142855,76.9,78.0,29,28.200000000000003,28.439999999999998,78.9,76.2,31,46.300000000000004
2019-06-17,28.2,11.2,71,1,3.7,28.400000000000002,11.2,67.33333333333333,1,18.2,28.28,15.399999999999999,70.8,7,30.400000000000002,27.657142857142855,36.4,76.71428571428571,22,31.2,28.3,88.10000000000001,75.5,30,43.6
2019-06-18,27.3,20.1,88,6,0.9,28.099999999999998,31.3,76.33333333333333,7,8.200000000000001,28.140000000000004,31.3,70.8,7,30.0,27.842857142857145,47.1,76.0,21,32.0,27.98,108.20000000000002,77.2,36,37.800000000000004
2019-06-19,28.1,12.6,88,3,3.6,27.866666666666664,43.9,82.33333333333333,10,8.200000000000001,28.119999999999997,43.9,75.6,10,22.7,28.114285714285717,48.1,75.71428571428571,16,34.9,27.720000000000006,120.80000000000001,79.3,39,36.400000000000006
2019-06-20,29.2,0.1,79,1,5.8,28.200000000000003,32.800000000000004,85.0,10,10.3,28.32,44.0,79.2,11,17.6,28.285714285714285,44.0,74.42857142857143,11,39.4,27.82,69.19999999999999,79.2,32,41.5
2019-06-21,31.1,0.0,72,0,6.2,29.46666666666667,12.7,79.66666666666667,4,15.600000000000001,28.78,44.0,79.6,11,20.2,28.699999999999996,44.0,75.57142857142857,11,34.7,28.330000000000002,59.800000000000004,77.1,25,47.6
2019-06-22,31.4,0.0,69,0,5.6,30.566666666666663,0.1,73.33333333333333,1,17.6,29.420000000000005,32.800000000000004,79.2,10,22.1,29.157142857142855,44.0,76.71428571428571,11,29.4,28.85,48.2,75.0,17,52.50000000000001
2019-06-23,29.8,0.2,72,1,1.2,30.766666666666666,0.2,71.0,1,13.0,29.920000000000005,12.899999999999999,76.0,5,22.400000000000002,29.300000000000004,44.2,77.0,12,26.999999999999996,29.03,44.2,73.4,12,52.400000000000006
2019-06-24,25.6,159.6,91,17,0.0,28.933333333333337,159.79999999999998,77.33333333333333,18,6.8,29.419999999999998,159.9,76.6,19,18.8,28.928571428571434,192.6,79.85714285714286,28,23.3,28.770000000000003,203.8,76.1,29,41.50000000000001
2019-06-25,26.6,1.5,88,5,1.8,27.333333333333332,161.29999999999998,83.66666666666667,23,3.0,28.9,161.29999999999998,78.4,23,14.8,28.82857142857143,174.0,79.85714285714286,27,24.200000000000003,28.610000000000003,205.3,78.8,34,32.4
2019-06-26,27.6,7.0,87,4,4.0,26.600000000000005,168.1,88.66666666666667,26,5.8,28.2,168.29999999999998,81.4,27,12.6,28.757142857142856,168.4,79.71428571428571,28,24.6,28.490000000000002,212.29999999999998,80.5,38,32.8
2019-06-27,29.5,0.0,81,0,4.8,27.900000000000002,8.5,85.33333333333333,9,10.6,27.82,168.29999999999998,83.8,27,11.8,28.8,168.29999999999998,80.0,27,23.6,28.620000000000005,201.1,81.5,37,33.9
2019-06-28,30.9,0.0,78,0,7.6,29.333333333333332,7.0,82.0,4,16.4,28.040000000000003,168.1,85.0,26,18.2,28.771428571428572,168.29999999999998,80.85714285714286,27,25.0,28.979999999999997,180.99999999999997,80.5,31,40.6
2019-06-29,31.1,0.0,76,0,6.2,30.5,0.0,78.33333333333333,0,18.599999999999998,29.139999999999997,8.5,82.0,9,24.4,28.728571428571428,168.29999999999998,81.85714285714286,27,25.599999999999998,29.28,168.4,79.3,28,43.2
2019-06-30,30.2,3.9,81,1,5.4,30.733333333333334,3.9,78.33333333333333,1,19.200000000000003,29.859999999999996,10.9,80.6,5,28.0,28.785714285714285,172.0,83.14285714285714,27,29.799999999999997,29.380000000000003,172.2,79.5,28,42.8
2019-07-01,30.9,0.0,74,0,9.5,30.73333333333333,3.9,77.0,1,21.1,30.52,3.9,78.0,1,33.5,29.54285714285714,12.4,80.71428571428571,10,39.3,29.359999999999996,172.2,79.7,28,46.1
2019-07-02,29.8,0.4,71,2,6.0,30.299999999999997,4.3,75.33333333333333,3,20.9,30.580000000000002,4.3,76.0,3,34.7,30.0,11.3,78.28571428571429,7,43.5,29.2,172.6,79.9,30,46.5
2019-07-03,27.6,10.6,86,8,1.6,29.433333333333337,11.0,77.0,10,17.1,29.919999999999998,14.899999999999999,77.6,11,28.700000000000003,30.0,14.899999999999999,78.14285714285714,11,41.1,28.98,183.0,81.3,37,46.900000000000006
2019-07-04,28.4,9.3,85,4,3.2,28.600000000000005,20.3,80.66666666666667,14,10.8,29.380000000000003,24.2,79.4,15,25.7,29.842857142857145,24.2,78.71428571428571,15,39.50000000000001,29.259999999999998,32.7,80.7,24,50.1
2019-07-05,30.1,0.0,75,0,6.3,28.7,19.9,82.0,12,11.100000000000001,29.360000000000003,20.3,78.2,14,26.6,29.728571428571428,24.2,78.28571428571429,15,38.2,29.610000000000003,31.2,79.4,19,54.6
2019-07-06,30.7,0.0,71,0,4.5,29.733333333333334,9.3,77.0,4,14.0,29.32,20.3,77.6,14,21.6,29.67142857142857,24.2,77.57142857142857,15,36.5,29.919999999999998,24.199999999999996,77.8,15,55.099999999999994
2019-07-07,30.6,0.0,73,0,3.2,30.46666666666667,0.0,73.0,0,14.0,29.48,19.9,78.0,12,18.8,29.728571428571428,20.3,76.42857142857143,14,34.300000000000004,30.03,24.2,77.0,15,53.50000000000001
2019-07-08,30.6,0.0,71,0,3.0,30.633333333333336,0.0,71.66666666666667,0,10.7,30.080000000000002,9.3,75.0,4,20.2,29.685714285714283,20.3,76.0,14,27.8,30.000000000000007,24.2,76.3,15,48.900000000000006
2019-07-09,30.3,1.1,74,1,1.4,30.5,1.1,72.66666666666667,1,7.6,30.46,1.1,72.8,1,18.4,29.75714285714286,21.0,76.42857142857143,13,23.2,29.920000000000005,25.300000000000004,76.1,16,44.1
2019-07-10,,33.1,90,15,0.0,30.450000000000003,34.2,78.33333333333333,16,4.4,30.55,34.2,75.8,16,12.1,30.11666666666667,43.5,77.0,20,21.599999999999998,29.88888888888889,54.5,77.0,30,38.699999999999996
2019-07-11,27.2,10.4,91,4,0.5,28.75,44.6,85.0,20,1.9,29.675,44.6,79.8,20,8.1,29.916666666666668,44.6,77.85714285714286,20,18.9,29.477777777777778,64.9,78.7,34,29.700000000000003
2019-07-12,28.3,8.1,88,2,2.0,27.75,51.6,89.66666666666667,21,2.5,29.1,52.7,82.8,22,6.9,29.61666666666667,52.7,79.71428571428571,22,14.6,29.311111111111114,72.6,80.4,34,25.700000000000003
2019-07-13,30.2,0.0,76,0,4.2,28.566666666666666,18.5,85.0,6,6.7,29.0,52.7,83.8,22,8.1,29.53333333333333,52.7,80.42857142857143,22,14.3,29.600000000000005,62.00000000000001,79.4,26,28.3
2019-07-14,29.2,20.8,80,4,2.4,29.233333333333334,28.9,81.33333333333333,6,8.6,28.725,72.4,85.0,25,9.1,29.299999999999997,73.5,81.42857142857143,26,13.500000000000002,29.688888888888886,73.5,78.9,26,27.499999999999996
2019-07-15,29.5,0.0,83,0,6.6,29.633333333333336,20.8,79.66666666666667,4,13.2,28.880000000000003,39.3,83.6,10,15.7,29.116666666666664,73.5,83.14285714285714,26,17.1,29.622222222222224,73.5,79.7,26,27.799999999999997
2019-07-16,30.7,0.0,72,0,9.4,29.8,20.8,78.33333333333333,4,18.4,29.580000000000002,28.9,79.8,6,24.6,29.183333333333334,72.4,82.85714285714286,25,25.1,29.622222222222224,73.5,79.8,26,32.699999999999996
2019-07-17,31.5,0.0,70,0,10.5,30.566666666666666,0.0,75.0,0,26.5,30.220000000000006,20.8,76.2,4,33.1,29.514285714285712,39.3,80.0,10,35.6,29.72222222222222,73.5,79.5,26,40.0
2019-07-18,32.4,0.0,65,0,7.9,31.53333333333333,0.0,69.0,0,27.799999999999997,30.660000000000004,20.8,74.0,4,36.8,30.25714285714286,28.9,76.28571428571429,6,43.0,29.922222222222217,73.5,78.9,26,44.9
2019-07-19,29.9,12.5,76,5,5.2,31.266666666666666,12.5,70.33333333333333,5,23.599999999999998,30.8,12.5,73.2,5,39.6,30.48571428571429,33.3,74.57142857142857,9,46.2,29.87777777777778,84.9,79.1,30,48.7
2019-07-20,28.7,23.1,88,6,3.8,30.333333333333332,35.6,76.33333333333333,11,16.900000000000002,30.639999999999997,35.6,74.2,11,36.8,30.271428571428572,56.4,76.28571428571429,15,45.8,29.759999999999998,74.9,78.9,21,52.5
2019-07-21,28.3,1.2,87,2,1.5,28.966666666666665,36.800000000000004,83.66666666666667,13,10.5,30.160000000000004,36.800000000000004,77.2,13,28.9,30.142857142857142,36.800000000000004,77.28571428571429,13,44.9,29.869999999999997,65.7,78.5,19,53.5
2019-07-22,27.4,55.4,87,5,0.7,28.133333333333336,79.7,87.33333333333333,13,6.0,29.339999999999996,92.2,80.6,18,19.1,29.842857142857145,92.2,77.85714285714286,18,39.0,29.779999999999994,113.0,78.4,22,52.2
2019-07-23,26.7,2.2,89,4,4.7,27.46666666666667,58.800000000000004,87.66666666666667,11,6.9,28.199999999999996,94.4,85.4,22,15.899999999999999,29.271428571428572,94.4,80.28571428571429,22,34.3,29.429999999999996,115.2,79.7,26,52.7
2019-07-24,27.6,5.7,87,3,3.8,27.23333333333333,63.300000000000004,87.66666666666667,12,9.2,27.740000000000002,87.60000000000001,87.6,20,14.5,28.71428571428571,100.10000000000001,82.71428571428571,25,27.6,29.27,100.10000000000001,80.4,25,54.099999999999994
2019-07-25,29.7,1.2,79,2,5.3,28.0,9.1,85.0,9,13.8,27.939999999999998,65.7,85.8,16,16.0,28.328571428571422,101.30000000000001,84.71428571428571,27,25.0,29.29,101.30000000000001,80.0,27,52.8
2019-07-26,30.7,0.0,70,0,8.8,29.333333333333332,6.9,78.66666666666667,5,17.9,28.419999999999998,64.5,82.4,14,23.3,28.442857142857143,88.80000000000001,83.85714285714286,22,28.6,29.29,101.3,79.8,27,52.19999999999999
2019-07-27,31.2,0.0,69,0,5.7,30.53333333333333,1.2,72.66666666666667,2,19.8,29.18,9.1,78.8,9,28.3,28.799999999999994,65.7,81.14285714285714,16,30.5,29.259999999999998,101.3,79.7,27,47.400000000000006
2019-07-28,30.0,0.0,73,0,1.2,30.633333333333336,0.0,70.66666666666667,0,15.7,29.839999999999996,6.9,75.6,5,24.799999999999997,29.04285714285714,64.5,79.14285714285714,14,30.2,29.02,101.3,80.5,27,40.7
2019-07-29,28.4,11.3,78,3,6.4,29.866666666666664,11.3,73.33333333333333,3,13.3,30.0,12.5,73.8,5,27.4,29.185714285714287,20.4,77.85714285714286,12,35.9,28.869999999999994,100.10000000000001,80.7,25,41.9
2019-07-30,27.2,2.6,82,2,5.0,28.53333333333333,13.9,77.66666666666667,5,12.600000000000001,29.5,13.9,74.4,5,27.1,29.257142857142856,20.800000000000004,76.85714285714286,10,36.199999999999996,28.72,79.6,80.1,21,43.1
2019-07-31,27.4,1.5,79,3,1.8,27.666666666666668,15.4,79.66666666666667,8,13.200000000000001,28.839999999999996,15.4,76.2,8,20.1,29.228571428571428,16.6,75.71428571428571,10,34.199999999999996,28.629999999999995,79.89999999999999,79.3,22,43.4
2019-08-01,25.5,42.5,89,17,0.4,26.7,46.6,83.33333333333333,22,7.2,27.7,57.9,80.2,25,14.800000000000002,28.62857142857143,57.9,77.14285714285714,25,29.3,28.439999999999998,67.0,79.5,34,43.1
2019-08-02,26.6,35.9,89,13,0.5,26.5,79.9,85.66666666666667,33,2.7,27.02,93.8,83.4,38,14.100000000000001,28.04285714285714,93.8,79.85714285714286,38,21.0,28.43,100.69999999999999,79.5,43,38.9
2019-08-03,26.4,2.7,87,5,0.6,26.166666666666668,81.10000000000001,88.33333333333333,35,1.5,26.619999999999997,85.2,85.2,40,8.3,27.357142857142858,96.5,82.42857142857143,43,15.900000000000002,28.309999999999995,97.7,79.5,45,35.7
2019-08-04,27.8,0.1,80,1,10.4,26.933333333333334,38.7,85.33333333333333,19,11.5,26.740000000000002,82.7,84.8,39,13.700000000000001,27.042857142857144,96.6,83.42857142857143,44,25.1,28.119999999999997,96.6,79.6,44,40.800000000000004
2019-08-05,30.0,0.0,72,0,8.7,28.066666666666666,2.8000000000000003,79.66666666666667,6,19.7,27.26,81.2,83.4,36,20.6,27.271428571428572,85.3,82.57142857142857,41,27.400000000000002,28.05,96.6,79.8,44,40.7
2019-08-06,29.5,2.0,76,1,2.8,29.099999999999998,2.1,76.0,2,21.900000000000002,28.060000000000002,40.7,80.8,20,23.0,27.6,84.7,81.71428571428571,40,25.2,27.880000000000003,98.60000000000001,80.5,45,37.8
2019-08-07,29.8,0.7,72,2,9.2,29.766666666666666,2.7,73.33333333333333,3,20.7,28.7,5.500000000000001,77.4,9,31.7,27.942857142857147,83.9,80.71428571428571,39,32.6,27.860000000000003,99.3,80.4,47,45.8
2019-08-08,31.0,0.0,68,0,11.3,30.099999999999998,2.7,72.0,3,23.3,29.619999999999997,2.8,73.6,4,42.400000000000006,28.72857142857143,41.400000000000006,77.71428571428571,22,43.5,28.119999999999997,88.0,79.4,44,50.7
2019-08-09,32.2,0.0,64,0,11.7,31.0,0.7,68.0,2,32.2,30.5,2.7,70.4,3,43.7,29.52857142857143,5.500000000000001,74.14285714285714,9,54.7,28.619999999999997,85.39999999999999,77.6,42,57.400000000000006
